"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_001178140",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001184739",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001193452",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001193484",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001195306",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001195545",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001204113",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001204146",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001204426",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001206673",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001242750",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001253775",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001256016",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001256024",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001256667",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001256676",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001258013",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001258415",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001261444",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001270434",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001271610",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001276469",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001276480",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001278165",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001278665",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001282211",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001285439",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001286813",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001287011",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001287341",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001287596",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001288984",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001289172",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001290983",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001294335",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001297434",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001297774",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001303246",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001303269",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001303420",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001305625",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001305654",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001306",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001308054",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001308116",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001317121",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001317782",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001317997",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_001789",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_002980",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_003165",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_003660",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_004328",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_004386",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_005093",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_005391",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_005943",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_005995",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_006051",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_012186",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_014228",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_014359",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_014590",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_014960",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_014964",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_015378",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_015985",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_017821",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_018260",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_018654",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_020370",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_020379",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_020982",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_021833",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_022036",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_022151",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_024873",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_025245",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_031886",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_032639",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_058238",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_080601",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_080829",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_130811",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_133625",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_147191",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_147195",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_148886",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_152233",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_152244",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_153818",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_173563",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_174903",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_178544",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_194252",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_198184",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_198401",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_198839",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_207385",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_003140",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_003561",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_024561",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_026743",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_027104",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_027113",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_027407",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_027421",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_027489",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_028351",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_029842",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_029847",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_029967",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_030353",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_031664",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_033883",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_034096",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_036085",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_037895",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_038161",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_038243",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_038459",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_038862",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_039864",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_039984",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_046282",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_046297",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_046390",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_046536",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_046570",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_046572",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_046655",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_102347",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_103462",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_103508",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_104113",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_104174",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_105045",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_106713",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_106749",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_106791",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_106893",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_106913",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_108043",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_110138",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_110828",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_110836",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_110905",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_110944",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_111906",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_120421",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_121585",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_125975",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_131191",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_132115",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_132767",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_133913",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NR_134235",0.47279277256452,0.0108118111557284,4.29164216136563,0.00251927135329661,0.997989914408976,NA
"NM_004507",14.7176738357184,-0.00189814060968868,0.774805161360063,-0.00244982958858555,0.998045320749891,0.999872883097406
"NM_001163692",3.96163054478819,-0.00347530752492866,1.4301511795977,-0.00243002807990289,0.998061120020921,NA
"NM_001126050",7.38502083864092,-0.00255207214003799,1.06154956318067,-0.00240410078676999,0.998081806947386,NA
"NM_003470",7.38502083864092,-0.00255207214003799,1.06154956318067,-0.00240410078676999,0.998081806947386,NA
"NM_032314",249.351852831703,-0.000518681265713962,0.224968706982691,-0.00230557072879416,0.998160422341417,0.999872883097406
"NR_033925",43.6500950269423,-0.00104241896850761,0.457793276528066,-0.00227705172171462,0.998183177157121,0.999872883097406
"NM_005869",4.89016201907643,0.00293611435004061,1.29805492084772,0.00226193383876479,0.998195239451455,NA
"NM_001143819",2.41235727035274,0.00413823892485991,1.86378203533809,0.00222034489355362,0.998228422545402,NA
"NR_102317",2.41235727035274,0.00413823892485991,1.86378203533809,0.00222034489355362,0.998228422545402,NA
"NM_001039467",2.00501197615917,0.00431051712269846,1.99022627417507,0.0021658427378993,0.998271908869346,NA
"NM_001145549",2.00501197615917,0.00431051712269846,1.99022627417507,0.0021658427378993,0.998271908869346,NA
"NM_001174129",2.00501197615917,0.00431051712269846,1.99022627417507,0.0021658427378993,0.998271908869346,NA
"NM_001300947",2.00501197615917,0.00431051712269846,1.99022627417507,0.0021658427378993,0.998271908869346,NA
"NM_006910",2.00501197615917,0.00431051712269846,1.99022627417507,0.0021658427378993,0.998271908869346,NA
"NM_017698",2.00501197615917,0.00431051712269846,1.99022627417507,0.0021658427378993,0.998271908869346,NA
"NM_212543",2.00501197615917,0.00431051712269846,1.99022627417507,0.0021658427378993,0.998271908869346,NA
"NR_039811",2.00501197615917,0.00431051712269846,1.99022627417507,0.0021658427378993,0.998271908869346,NA
"NM_001225",6.96062147360654,0.00229574600011529,1.09502523400473,0.00209652337573927,0.998327217592563,NA
"NM_001172668",6.9122280660764,-0.00210000294981541,1.09479715980795,-0.00191816623837771,0.998469525711873,NA
"NM_144567",54.6731082944307,-0.00077124199790118,0.407947358629701,-0.00189054293792167,0.99849156587686,0.999872883097406
"NM_014618",63.5074716293351,0.000682329351228306,0.400195285635187,0.00170499097745571,0.998639614681885,0.999872883097406
"NM_152344",344.695723453706,0.00176875993798095,1.10811909622077,0.00159618216490744,0.998726431435191,0.999872883097406
"NM_203304",3.01604499965915,-0.00221181543954282,1.67281640451195,-0.00132221051489995,0.998945028951421,NA
"NM_003246",109243.426427857,0.000156452539235487,0.12070467092275,0.00129615977608368,0.998965814415906,0.999872883097406
"NM_022149",307.051692115727,-0.000244997226285823,0.20766730338651,-0.00117975830711219,0.999058689279634,0.999872883097406
"NM_003331",515.43574238716,0.000208022275614304,0.182095145078204,0.00114238232724417,0.999088510976812,0.999872883097406
"NM_001042495",2.47780474872369,0.00196072324890965,1.78102176496261,0.00110089797187336,0.999121610682654,NA
"NM_001199196",2.47780474872369,0.00196072324890965,1.78102176496261,0.00110089797187336,0.999121610682654,NA
"NM_001303049",2.47780474872369,0.00196072324890965,1.78102176496261,0.00110089797187336,0.999121610682654,NA
"NM_144633",2.47780474872369,0.00196072324890965,1.78102176496261,0.00110089797187336,0.999121610682654,NA
"NR_029401",7.90620701873558,0.00100807953429919,1.02420371363534,0.000984256863042488,0.999214676771913,NA
"NM_001001661",60.6056426736964,0.000368456989984132,0.389766371967624,0.000945327807845717,0.999245737649563,0.999872883097406
"NM_198532",2.54325222709463,-0.0017204381407668,1.93516628375012,-0.000889038918884428,0.999290649666113,NA
"NR_110104",2.54325222709463,-0.0017204381407668,1.93516628375012,-0.000889038918884428,0.999290649666113,NA
"NM_001164479",32.2249165283348,-0.000470417027099147,0.536579009278993,-0.000876696663425674,0.999300497357351,0.999872883097406
"NM_004286",388.171450373382,-0.000143126611477981,0.189317921848486,-0.000756011951116426,0.999396789793883,0.999872883097406
"NM_001111067",3.42339029385273,-0.00103543167297715,1.53626658795671,-0.000673992184100227,0.99946223208292,NA
"NM_000033",127.563414186738,-0.000113149959809882,0.286423306373386,-0.000395044527774489,0.999684800078657,0.999872883097406
"NM_033625",20.1813898764529,-0.000230046942610727,0.661779032333627,-0.000347618965501996,0.99972264019997,0.999872883097406
"NM_175856",16.8234470609711,-0.000235651152299289,0.720314491151942,-0.000327150370003567,0.999738971775369,0.999872883097406
"NM_018047",387.211597173614,-5.86919887296782e-05,0.188846113112497,-0.000310792675381753,0.999752023326694,0.999872883097406
"NM_001313932",2.95059752128821,0.000271489898184497,1.63976685899822,0.000165566157588012,0.999867897319673,NA
"NM_178832",2.95059752128821,0.000271489898184497,1.63976685899822,0.000165566157588012,0.999867897319673,NA
"NR_120567",2.95059752128821,0.000271489898184497,1.63976685899822,0.000165566157588012,0.999867897319673,NA
"NM_002729",17.9483209703722,-6.85906182303174e-05,0.722384950796574,-9.49502313893479e-05,0.999924240676444,0.999924240676444
"NM_000016",0,NA,NA,NA,NA,NA
"NM_000018",0,NA,NA,NA,NA,NA
"NM_000021",0,NA,NA,NA,NA,NA
"NM_000025",0,NA,NA,NA,NA,NA
"NM_000026",0,NA,NA,NA,NA,NA
"NM_000031",0,NA,NA,NA,NA,NA
"NM_000032",0,NA,NA,NA,NA,NA
"NM_000036",0,NA,NA,NA,NA,NA
"NM_000037",0,NA,NA,NA,NA,NA
"NM_000038",0,NA,NA,NA,NA,NA
"NM_000039",0,NA,NA,NA,NA,NA
"NM_000041",0,NA,NA,NA,NA,NA
"NM_000043",0,NA,NA,NA,NA,NA
"NM_000045",0,NA,NA,NA,NA,NA
"NM_000047",0,NA,NA,NA,NA,NA
"NM_000048",0,NA,NA,NA,NA,NA
"NM_000053",0,NA,NA,NA,NA,NA
"NM_000054",0,NA,NA,NA,NA,NA
"NM_000055",0,NA,NA,NA,NA,NA
"NM_000056",0,NA,NA,NA,NA,NA
"NM_000057",0,NA,NA,NA,NA,NA
"NM_000060",0,NA,NA,NA,NA,NA
"NM_000061",0,NA,NA,NA,NA,NA
"NM_000063",0,NA,NA,NA,NA,NA
"NM_000065",0,NA,NA,NA,NA,NA
"NM_000066",0,NA,NA,NA,NA,NA
"NM_000068",0,NA,NA,NA,NA,NA
"NM_000070",0,NA,NA,NA,NA,NA
"NM_000072",0,NA,NA,NA,NA,NA
"NM_000073",0,NA,NA,NA,NA,NA
"NM_000074",0,NA,NA,NA,NA,NA
"NM_000076",0,NA,NA,NA,NA,NA
"NM_000077",0,NA,NA,NA,NA,NA
"NM_000078",0,NA,NA,NA,NA,NA
"NM_000079",0,NA,NA,NA,NA,NA
"NM_000082",0,NA,NA,NA,NA,NA
"NM_000083",0,NA,NA,NA,NA,NA
"NM_000084",0,NA,NA,NA,NA,NA
"NM_000086",0,NA,NA,NA,NA,NA
"NM_000087",0,NA,NA,NA,NA,NA
"NM_000103",0,NA,NA,NA,NA,NA
"NM_000106",0,NA,NA,NA,NA,NA
"NM_000108",0,NA,NA,NA,NA,NA
"NM_000109",0,NA,NA,NA,NA,NA
"NM_000115",0,NA,NA,NA,NA,NA
"NM_000116",0,NA,NA,NA,NA,NA
"NM_000119",0,NA,NA,NA,NA,NA
"NM_000121",0,NA,NA,NA,NA,NA
"NM_000125",0,NA,NA,NA,NA,NA
"NM_000131",0,NA,NA,NA,NA,NA
"NM_000133",0,NA,NA,NA,NA,NA
"NM_000135",0,NA,NA,NA,NA,NA
"NM_000136",0,NA,NA,NA,NA,NA
"NM_000139",0,NA,NA,NA,NA,NA
"NM_000140",0,NA,NA,NA,NA,NA
"NM_000141",0,NA,NA,NA,NA,NA
"NM_000142",0,NA,NA,NA,NA,NA
"NM_000144",0,NA,NA,NA,NA,NA
"NM_000145",0,NA,NA,NA,NA,NA
"NM_000150",0,NA,NA,NA,NA,NA
"NM_000151",0,NA,NA,NA,NA,NA
"NM_000152",0,NA,NA,NA,NA,NA
"NM_000153",0,NA,NA,NA,NA,NA
"NM_000157",0,NA,NA,NA,NA,NA
"NM_000159",0,NA,NA,NA,NA,NA
"NM_000162",0,NA,NA,NA,NA,NA
"NM_000164",0,NA,NA,NA,NA,NA
"NM_000166",0,NA,NA,NA,NA,NA
"NM_000167",0,NA,NA,NA,NA,NA
"NM_000171",0,NA,NA,NA,NA,NA
"NM_000172",0,NA,NA,NA,NA,NA
"NM_000174",0,NA,NA,NA,NA,NA
"NM_000175",0,NA,NA,NA,NA,NA
"NM_000176",0,NA,NA,NA,NA,NA
"NM_000179",0,NA,NA,NA,NA,NA
"NM_000181",0,NA,NA,NA,NA,NA
"NM_000183",0,NA,NA,NA,NA,NA
"NM_000184",0,NA,NA,NA,NA,NA
"NM_000190",0,NA,NA,NA,NA,NA
"NM_000192",0,NA,NA,NA,NA,NA
"NM_000193",0,NA,NA,NA,NA,NA
"NM_000195",0,NA,NA,NA,NA,NA
"NM_000198",0,NA,NA,NA,NA,NA
"NM_000200",0,NA,NA,NA,NA,NA
"NM_000202",0,NA,NA,NA,NA,NA
"NM_000203",0,NA,NA,NA,NA,NA
"NM_000207",0,NA,NA,NA,NA,NA
"NM_000208",0,NA,NA,NA,NA,NA
"NM_000209",0,NA,NA,NA,NA,NA
"NM_000210",0,NA,NA,NA,NA,NA
"NM_000211",0,NA,NA,NA,NA,NA
"NM_000218",0,NA,NA,NA,NA,NA
"NM_000220",0,NA,NA,NA,NA,NA
"NM_000222",0,NA,NA,NA,NA,NA
"NM_000227",0,NA,NA,NA,NA,NA
"NM_000228",0,NA,NA,NA,NA,NA
"NM_000234",0,NA,NA,NA,NA,NA
"NM_000235",0,NA,NA,NA,NA,NA
"NM_000238",0,NA,NA,NA,NA,NA
"NM_000240",0,NA,NA,NA,NA,NA
"NM_000242",0,NA,NA,NA,NA,NA
"NM_000244",0,NA,NA,NA,NA,NA
"NM_000245",0,NA,NA,NA,NA,NA
"NM_000246",0,NA,NA,NA,NA,NA
"NM_000247",0,NA,NA,NA,NA,NA
"NM_000248",0,NA,NA,NA,NA,NA
"NM_000249",0,NA,NA,NA,NA,NA
"NM_000253",0,NA,NA,NA,NA,NA
"NM_000254",0,NA,NA,NA,NA,NA
"NM_000256",0,NA,NA,NA,NA,NA
"NM_000260",0,NA,NA,NA,NA,NA
"NM_000267",0,NA,NA,NA,NA,NA
"NM_000268",0,NA,NA,NA,NA,NA
"NM_000269",0,NA,NA,NA,NA,NA
"NM_000272",0,NA,NA,NA,NA,NA
"NM_000275",0,NA,NA,NA,NA,NA
"NM_000276",0,NA,NA,NA,NA,NA
"NM_000278",0,NA,NA,NA,NA,NA
"NM_000280",0,NA,NA,NA,NA,NA
"NM_000282",0,NA,NA,NA,NA,NA
"NM_000283",0,NA,NA,NA,NA,NA
"NM_000284",0,NA,NA,NA,NA,NA
"NM_000285",0,NA,NA,NA,NA,NA
"NM_000287",0,NA,NA,NA,NA,NA
"NM_000295",0,NA,NA,NA,NA,NA
"NM_000296",0,NA,NA,NA,NA,NA
"NM_000298",0,NA,NA,NA,NA,NA
"NM_000299",0,NA,NA,NA,NA,NA
"NM_000300",0,NA,NA,NA,NA,NA
"NM_000301",0,NA,NA,NA,NA,NA
"NM_000302",0,NA,NA,NA,NA,NA
"NM_000304",0,NA,NA,NA,NA,NA
"NM_000306",0,NA,NA,NA,NA,NA
"NM_000307",0,NA,NA,NA,NA,NA
"NM_000308",0,NA,NA,NA,NA,NA
"NM_000309",0,NA,NA,NA,NA,NA
